# x,y,U
-4.000000000000000000e+00,-4.000000000000000000e+00,2.116000000000000000e+03
-3.983967935871743471e+00,-4.000000000000000000e+00,2.092496540908599854e+03
-3.967935871743486942e+00,-4.000000000000000000e+00,2.069184033774390628e+03
-3.951903807615230413e+00,-4.000000000000000000e+00,2.046061689806106642e+03
-3.935871743486973884e+00,-4.000000000000000000e+00,2.023128721797993876e+03
-3.919839679358717355e+00,-4.000000000000000000e+00,2.000384344129807687e+03
-3.903807615230460826e+00,-4.000000000000000000e+00,1.977827772766815542e+03
-3.887775551102204297e+00,-4.000000000000000000e+00,1.955458225259791561e+03
-3.871743486973947768e+00,-4.000000000000000000e+00,1.933274920745023564e+03
-3.855711422845691239e+00,-4.000000000000000000e+00,1.911277079944306024e+03
-3.839679358717434710e+00,-4.000000000000000000e+00,1.889463925164945294e+03
-3.823647294589178181e+00,-4.000000000000000000e+00,1.867834680299758929e+03
-3.807615230460921651e+00,-4.000000000000000000e+00,1.846388570827072726e+03
-3.791583166332665122e+00,-4.000000000000000000e+00,1.825124823810722319e+03
-3.775551102204409037e+00,-4.000000000000000000e+00,1.804042667900054994e+03
-3.759519038076152508e+00,-4.000000000000000000e+00,1.783141333329928557e+03
-3.743486973947895979e+00,-4.000000000000000000e+00,1.762420051920706101e+03
-3.727454909819639450e+00,-4.000000000000000000e+00,1.741878057078268967e+03
-3.711422845691382921e+00,-4.000000000000000000e+00,1.721514583793998554e+03
-3.695390781563126392e+00,-4.000000000000000000e+00,1.701328868644798376e+03
-3.679358717434869863e+00,-4.000000000000000000e+00,1.681320149793068822e+03
-3.663326653306613334e+00,-4.000000000000000000e+00,1.661487666986732393e+03
-3.647294589178356805e+00,-4.000000000000000000e+00,1.641830661559211649e+03
-3.631262525050100276e+00,-4.000000000000000000e+00,1.622348376429448308e+03
-3.615230460921843747e+00,-4.000000000000000000e+00,1.603040056101885511e+03
-3.599198396793587218e+00,-4.000000000000000000e+00,1.583904946666484193e+03
-3.583166332665330689e+00,-4.000000000000000000e+00,1.564942295798708301e+03
-3.567134268537074160e+00,-4.000000000000000000e+00,1.546151352759539350e+03
-3.551102204408817631e+00,-4.000000000000000000e+00,1.527531368395460731e+03
-3.535070140280561102e+00,-4.000000000000000000e+00,1.509081595138474768e+03
-3.519038076152304573e+00,-4.000000000000000000e+00,1.490801287006084067e+03
-3.503006012024048044e+00,-4.000000000000000000e+00,1.472689699601312213e+03
-3.486973947895791515e+00,-4.000000000000000000e+00,1.454746090112681259e+03
-3.470941883767534986e+00,-4.000000000000000000e+00,1.436969717314234231e+03
-3.454909819639278457e+00,-4.000000000000000000e+00,1.419359841565515353e+03
-3.438877755511021928e+00,-4.000000000000000000e+00,1.401915724811585960e+03
-3.422845691382765843e+00,-4.000000000000000000e+00,1.384636630583012675e+03
-3.406813627254509314e+00,-4.000000000000000000e+00,1.367521823995873547e+03
-3.390781563126252784e+00,-4.000000000000000000e+00,1.350570571751757370e+03
-3.374749498997996255e+00,-4.000000000000000000e+00,1.333782142137763230e+03
-3.358717434869739726e+00,-4.000000000000000000e+00,1.317155805026498911e+03
-3.342685370741483197e+00,-4.000000000000000000e+00,1.300690831876083394e+03
-3.326653306613226668e+00,-4.000000000000000000e+00,1.284386495730145725e+03
-3.310621242484970139e+00,-4.000000000000000000e+00,1.268242071217824105e+03
-3.294589178356713610e+00,-4.000000000000000000e+00,1.252256834553767476e+03
-3.278557114228457081e+00,-4.000000000000000000e+00,1.236430063538135528e+03
-3.262525050100200552e+00,-4.000000000000000000e+00,1.220761037556596648e+03
-3.246492985971944023e+00,-4.000000000000000000e+00,1.205249037580329968e+03
-3.230460921843687494e+00,-4.000000000000000000e+00,1.189893346166025367e+03
-3.214428857715430965e+00,-4.000000000000000000e+00,1.174693247455880964e+03
-3.198396793587174436e+00,-4.000000000000000000e+00,1.159648027177607219e+03
-3.182364729458917907e+00,-4.000000000000000000e+00,1.144756972644423058e+03
-3.166332665330661378e+00,-4.000000000000000000e+00,1.130019372755058157e+03
-3.150300601202404849e+00,-4.000000000000000000e+00,1.115434517993751797e+03
-3.134268537074148320e+00,-4.000000000000000000e+00,1.101001700430254232e+03
-3.118236472945891791e+00,-4.000000000000000000e+00,1.086720213719824869e+03
-3.102204408817635262e+00,-4.000000000000000000e+00,1.072589353103233179e+03
-3.086172344689378733e+00,-4.000000000000000000e+00,1.058608415406760059e+03
-3.070140280561122204e+00,-4.000000000000000000e+00,1.044776699042194195e+03
-3.054108216432865675e+00,-4.000000000000000000e+00,1.031093504006837065e+03
-3.038076152304609145e+00,-4.000000000000000000e+00,1.017558131883497822e+03
-3.022044088176352616e+00,-4.000000000000000000e+00,1.004169885840497159e+03
-3.006012024048096087e+00,-4.000000000000000000e+00,9.909280706316652640e+02
-2.989979959919839558e+00,-4.000000000000000000e+00,9.778319925963426158e+02
-2.973947895791583029e+00,-4.000000000000000000e+00,9.648809596593797551e+02
-2.957915831663326500e+00,-4.000000000000000000e+00,9.520742813311370583e+02
-2.941883767535069971e+00,-4.000000000000000000e+00,9.394112687074848509e+02
-2.925851703406813442e+00,-4.000000000000000000e+00,9.268912344698042034e+02
-2.909819639278556913e+00,-4.000000000000000000e+00,9.145134928849860216e+02
-2.893787575150300384e+00,-4.000000000000000000e+00,9.022773598054311606e+02
-2.877755511022043855e+00,-4.000000000000000000e+00,8.901821526690503106e+02
-2.861723446893787770e+00,-4.000000000000000000e+00,8.782271904992643385e+02
-2.845691382765531241e+00,-4.000000000000000000e+00,8.664117939050056521e+02
-2.829659318637274712e+00,-4.000000000000000000e+00,8.547352850807130835e+02
-2.813627254509018183e+00,-4.000000000000000000e+00,8.431969878063401893e+02
-2.797595190380761654e+00,-4.000000000000000000e+00,8.317962274473461548e+02
-2.781563126252505125e+00,-4.000000000000000000e+00,8.205323309547053441e+02
-2.765531062124248596e+00,-4.000000000000000000e+00,8.094046268648954765e+02
-2.749498997995992067e+00,-4.000000000000000000e+00,7.984124452999119512e+02
-2.733466933867735538e+00,-4.000000000000000000e+00,7.875551179672535227e+02
-2.717434869739479009e+00,-4.000000000000000000e+00,7.768319781599337830e+02
-2.701402805611222480e+00,-4.000000000000000000e+00,7.662423607564732038e+02
-2.685370741482965951e+00,-4.000000000000000000e+00,7.557856022209050479e+02
-2.669338677354709422e+00,-4.000000000000000000e+00,7.454610406027694580e+02
-2.653306613226453337e+00,-4.000000000000000000e+00,7.352680155371207320e+02
-2.637274549098196808e+00,-4.000000000000000000e+00,7.252058682445191380e+02
-2.621242484969940278e+00,-4.000000000000000000e+00,7.152739415310376216e+02
-2.605210420841683749e+00,-4.000000000000000000e+00,7.054715797882581683e+02
-2.589178356713427220e+00,-4.000000000000000000e+00,6.957981289932739628e+02
-2.573146292585170691e+00,-4.000000000000000000e+00,6.862529367086864340e+02
-2.557114228456914162e+00,-4.000000000000000000e+00,6.768353520826090062e+02
-2.541082164328657633e+00,-4.000000000000000000e+00,6.675447258486638020e+02
-2.525050100200401104e+00,-4.000000000000000000e+00,6.583804103259833482e+02
-2.509018036072144575e+00,-4.000000000000000000e+00,6.493417594192104616e+02
-2.492985971943888046e+00,-4.000000000000000000e+00,6.404281286184985902e+02
-2.476953907815631517e+00,-4.000000000000000000e+00,6.316388749995098806e+02
-2.460921843687374988e+00,-4.000000000000000000e+00,6.229733572234181338e+02
-2.444889779559118459e+00,-4.000000000000000000e+00,6.144309355369056220e+02
-2.428857715430861930e+00,-4.000000000000000000e+00,6.060109717721659308e+02
-2.412825651302605401e+00,-4.000000000000000000e+00,5.977128293469020264e+02
-2.396793587174348872e+00,-4.000000000000000000e+00,5.895358732643277335e+02
-2.380761523046092343e+00,-4.000000000000000000e+00,5.814794701131660304e+02
-2.364729458917835814e+00,-4.000000000000000000e+00,5.735429880676504126e+02
-2.348697394789579285e+00,-4.000000000000000000e+00,5.657257968875246661e+02
-2.332665330661322756e+00,-4.000000000000000000e+00,5.580272679180424120e+02
-2.316633266533066227e+00,-4.000000000000000000e+00,5.504467740899672208e+02
-2.300601202404809698e+00,-4.000000000000000000e+00,5.429836899195730666e+02
-2.284569138276553169e+00,-4.000000000000000000e+00,5.356373915086433044e+02
-2.268537074148296639e+00,-4.000000000000000000e+00,5.284072565444723750e+02
-2.252505010020040110e+00,-4.000000000000000000e+00,5.212926642998643274e+02
-2.236472945891783581e+00,-4.000000000000000000e+00,5.142929956331330459e+02
-2.220440881763527052e+00,-4.000000000000000000e+00,5.074076329881029324e+02
-2.204408817635270523e+00,-4.000000000000000000e+00,5.006359603941078831e+02
-2.188376753507013994e+00,-4.000000000000000000e+00,4.939773634659928803e+02
-2.172344689378757465e+00,-4.000000000000000000e+00,4.874312294041117184e+02
-2.156312625250500936e+00,-4.000000000000000000e+00,4.809969469943291642e+02
-2.140280561122244407e+00,-4.000000000000000000e+00,4.746739066080198768e+02
-2.124248496993987878e+00,-4.000000000000000000e+00,4.684615002020682368e+02
-2.108216432865731349e+00,-4.000000000000000000e+00,4.623591213188694837e+02
-2.092184368737474820e+00,-4.000000000000000000e+00,4.563661650863278965e+02
-2.076152304609218291e+00,-4.000000000000000000e+00,4.504820282178587263e+02
-2.060120240480961762e+00,-4.000000000000000000e+00,4.447061090123868894e+02
-2.044088176352705677e+00,-4.000000000000000000e+00,4.390378073543474784e+02
-2.028056112224449148e+00,-4.000000000000000000e+00,4.334765247136858193e+02
-2.012024048096192619e+00,-4.000000000000000000e+00,4.280216641458561071e+02
-1.995991983967936090e+00,-4.000000000000000000e+00,4.226726302918252713e+02
-1.979959919839679561e+00,-4.000000000000000000e+00,4.174288293780668937e+02
-1.963927855711423032e+00,-4.000000000000000000e+00,4.122896692165684271e+02
-1.947895791583166503e+00,-4.000000000000000000e+00,4.072545592048232947e+02
-1.931863727454909974e+00,-4.000000000000000000e+00,4.023229103258390182e+02
-1.915831663326653445e+00,-4.000000000000000000e+00,3.974941351481297147e+02
